app,arm,mutator,file,line,column,region,exit_code,killed,wall_seconds
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3689,44,generator_specific,134,1,1.570
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3709,25,generator_specific,134,1,1.531
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3710,43,generator_specific,134,1,1.556
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3716,25,generator_specific,134,1,1.520
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3721,25,generator_specific,134,1,1.533
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3730,23,generator_specific,136,1,1.513
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3740,25,generator_specific,0,0,0.509
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3741,24,generator_specific,0,0,0.440
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3759,25,generator_specific,0,0,0.443
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3766,25,generator_specific,0,0,0.443
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3771,25,generator_specific,0,0,0.462
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3775,25,generator_specific,0,0,0.513
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3783,23,generator_specific,0,0,0.492
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3839,22,generator_specific,0,0,0.493
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,3848,22,generator_specific,0,0,0.455
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4019,23,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4022,23,generator_specific,0,0,0.446
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4035,23,generator_specific,0,0,0.491
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4048,24,generator_specific,0,0,0.444
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4079,23,generator_specific,0,0,0.467
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4092,24,generator_specific,0,0,0.445
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4138,23,generator_specific,0,0,0.463
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4140,23,generator_specific,0,0,0.492
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4149,23,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_mul_to_div,halide_blur.halide_generated.cpp,4151,23,generator_specific,134,1,1.552
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,1814,31,boilerplate,134,1,1.501
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,2529,15,boilerplate,0,0,0.469
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,3579,18,generator_specific,134,1,1.529
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,3798,19,generator_specific,134,1,1.544
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,3806,19,generator_specific,134,1,1.574
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,4124,23,generator_specific,134,1,1.501
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,4131,22,generator_specific,134,1,1.510
blur,cxx_default_on_emitted_cpp,cxx_ne_to_eq,halide_blur.halide_generated.cpp,4142,20,generator_specific,0,0,0.446
blur,cxx_default_on_emitted_cpp,cxx_post_inc_to_post_dec,halide_blur.halide_generated.cpp,2530,42,boilerplate,0,0,0.516
blur,cxx_default_on_emitted_cpp,cxx_post_inc_to_post_dec,halide_blur.halide_generated.cpp,3586,109,generator_specific,139,1,1.710
blur,cxx_default_on_emitted_cpp,cxx_post_inc_to_post_dec,halide_blur.halide_generated.cpp,3594,73,generator_specific,139,1,1.507
blur,cxx_default_on_emitted_cpp,cxx_post_inc_to_post_dec,halide_blur.halide_generated.cpp,3633,86,generator_specific,139,1,1.510
blur,cxx_default_on_emitted_cpp,cxx_post_inc_to_post_dec,halide_blur.halide_generated.cpp,3681,98,generator_specific,139,1,1.525
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,285,13,boilerplate,0,0,0.495
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3503,2,generator_specific,0,0,0.493
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3544,2,generator_specific,0,0,0.489
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3547,2,generator_specific,0,0,0.494
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3550,2,generator_specific,0,0,0.495
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3574,4,generator_specific,0,0,0.451
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3795,2,generator_specific,0,0,0.468
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3814,2,generator_specific,0,0,0.496
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3826,2,generator_specific,0,0,0.502
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3882,3,generator_specific,0,0,0.460
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,3904,3,generator_specific,0,0,0.459
blur,cxx_default_on_emitted_cpp,cxx_remove_void_call,halide_blur.halide_generated.cpp,4193,3,generator_specific,0,0,0.455
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,1830,16,boilerplate,0,0,0.452
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,2493,17,boilerplate,0,0,0.480
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,2508,22,boilerplate,134,1,1.539
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3568,16,generator_specific,134,1,1.570
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3581,18,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3801,18,generator_specific,0,0,0.473
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3809,18,generator_specific,0,0,0.447
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3815,18,generator_specific,134,1,1.578
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3816,14,generator_specific,0,0,0.482
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3817,17,generator_specific,134,1,1.509
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3818,17,generator_specific,134,1,1.539
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3819,17,generator_specific,134,1,1.555
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3820,17,generator_specific,134,1,1.510
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3821,17,generator_specific,134,1,1.536
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3822,17,generator_specific,134,1,1.550
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3823,17,generator_specific,134,1,1.566
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3827,18,generator_specific,134,1,1.552
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3828,14,generator_specific,0,0,0.443
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3829,17,generator_specific,134,1,1.524
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3830,17,generator_specific,134,1,1.525
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3831,17,generator_specific,134,1,1.561
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3832,17,generator_specific,134,1,1.494
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3833,17,generator_specific,134,1,1.499
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3834,17,generator_specific,134,1,1.518
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3835,17,generator_specific,134,1,1.580
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3842,17,generator_specific,0,0,0.481
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3843,17,generator_specific,0,0,0.491
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3845,17,generator_specific,0,0,0.466
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3850,17,generator_specific,0,0,0.472
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3852,17,generator_specific,0,0,0.443
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3853,17,generator_specific,0,0,0.514
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3855,17,generator_specific,0,0,0.521
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3856,17,generator_specific,0,0,0.448
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3859,17,generator_specific,0,0,0.470
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3861,14,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3864,18,generator_specific,0,0,0.487
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3869,18,generator_specific,0,0,0.495
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3872,18,generator_specific,0,0,0.514
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3875,18,generator_specific,0,0,0.445
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3884,14,generator_specific,0,0,0.491
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3893,18,generator_specific,0,0,0.515
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3896,18,generator_specific,0,0,0.448
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3906,14,generator_specific,0,0,0.469
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3907,14,generator_specific,0,0,0.492
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3917,19,generator_specific,0,0,0.497
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3923,19,generator_specific,0,0,0.524
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3931,19,generator_specific,0,0,0.528
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3937,19,generator_specific,0,0,0.490
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3944,19,generator_specific,0,0,0.446
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3948,19,generator_specific,0,0,0.495
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3955,19,generator_specific,0,0,0.449
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3959,19,generator_specific,0,0,0.454
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3975,19,generator_specific,0,0,0.472
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3981,19,generator_specific,0,0,0.478
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,3996,19,generator_specific,0,0,0.451
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4002,19,generator_specific,0,0,0.451
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4008,19,generator_specific,0,0,0.472
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4014,19,generator_specific,0,0,0.452
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4030,19,generator_specific,0,0,0.463
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4056,19,generator_specific,0,0,0.494
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4064,19,generator_specific,0,0,0.445
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4074,19,generator_specific,0,0,0.493
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4100,19,generator_specific,0,0,0.452
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4108,19,generator_specific,0,0,0.467
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4114,19,generator_specific,0,0,0.527
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4120,19,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4127,19,generator_specific,0,0,0.476
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4134,19,generator_specific,0,0,0.451
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4144,18,generator_specific,0,0,0.513
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4195,18,generator_specific,134,1,1.502
blur,cxx_default_on_emitted_cpp,cxx_replace_scalar_call,halide_blur.halide_generated.cpp,4207,9,wrapper_metadata,0,0,0.471
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3597,22,generator_specific,0,0,0.444
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3630,21,generator_specific,0,0,0.454
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3631,19,generator_specific,0,0,0.495
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3744,25,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3745,25,generator_specific,0,0,0.452
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,3860,22,generator_specific,0,0,0.454
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4037,23,generator_specific,0,0,0.458
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4050,24,generator_specific,0,0,0.458
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4081,23,generator_specific,0,0,0.527
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4094,24,generator_specific,0,0,0.456
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4150,20,generator_specific,0,0,0.450
blur,cxx_default_on_emitted_cpp,cxx_sub_to_add,halide_blur.halide_generated.cpp,4153,23,generator_specific,0,0,0.495
